n,Ent.x,Ent.y,Ent.x.x,Ent.y.y,Ent.x.x.x,Ent.y.y.y,Ent.x.x.x.x,Ent.y.y.y.y,Ent
36900.0,-Inf,4.6047773598045385,4.6051039068076145,4.605245732739183,4.605234883835574,4.605442798348146,4.6052641232975144,4.605127997208581,4.605288227572392
37e3,-Inf,4.604941753411922,4.605053370295526,4.604987786417697,4.604994944336869,4.605389113279807,4.6050851287535455,4.605289129807,4.605248531245401
37100.0,-Inf,4.605274399227289,4.605436347341488,4.605043535477179,4.605269573973304,4.605106465460084,4.605234068716555,4.605253439650857,4.605379427182108
37200.0,-Inf,4.60524129970444,4.605303565019383,4.605517184835952,4.605351808869421,4.605144310043057,4.605121013068895,4.605302526570148,4.605288099316027
37300.0,-Inf,4.605014524641561,4.605223552393895,4.605280998074601,4.605117079307926,4.605389057471585,4.605426646448972,4.605177082275799,4.605329711427846
37400.0,-Inf,4.605416504741153,4.605109161537325,4.605324668622148,4.6052282591806435,4.605351757765626,4.605141269856239,4.6053417691836,4.60532840839407
37500.0,-Inf,4.605243637901626,4.605120561898125,4.605135470144931,4.605133806761332,4.605213465975204,4.60523944313926,4.6051760828119646,4.605324994423061
37600.0,-Inf,4.60489810900287,4.605248323249339,4.6052045046082934,4.605172356753698,4.605350582327932,4.60527923713309,4.605128740207075,4.60524679864536
37700.0,-Inf,4.605009597020239,4.604996521345479,4.605186835734188,4.6051726415367185,4.605173387690028,4.605114154265058,4.605337140521136,4.605202101435085
37800.0,-Inf,4.605286809872581,4.605200245998028,4.605259615371816,4.605013571623911,4.605098839222046,4.605307292859579,4.605156620171472,4.605389772402665
37900.0,-Inf,4.605035614281275,4.605167810063901,4.604998222327983,4.605114717892145,4.605250070412333,4.604884886825136,4.605301078739999,4.605225330522204
38e3,-Inf,4.605013603404873,4.605252774900703,4.6053097193586865,4.605084315446198,4.6051442723158615,4.605455102977414,4.605190865874554,4.605454355267245
38100.0,-Inf,4.604887300185484,4.605150876272243,4.605377313466376,4.6053472251894165,4.6053677433825495,4.605223329984178,4.605155900737819,4.60517095405495
38200.0,-Inf,4.605083726777826,4.605156344622715,4.605276320093321,4.605131336118168,4.605335488997764,4.6052601480014825,4.605434122840447,4.605151459815036
38300.0,-Inf,4.605183174266248,4.605292884157188,4.605064460489172,4.6053852754011855,4.605210569148991,4.605186806383982,4.605247151318128,4.605240866234213
38400.0,-Inf,4.604868192839298,4.605047921137758,4.605042935891848,4.6054759764,4.6052702972762365,4.605198587423345,4.605339081679651,4.605252570311483
38500.0,-Inf,4.604956044750814,4.605040167357062,4.605170535812661,4.6052865337977105,4.6051687120163,4.605183391470999,4.605307128404724,4.605287149625135
38600.0,-Inf,4.605341764978756,4.605440810955023,4.605401772707415,4.605253050358967,4.6051427304572545,4.605344999113213,4.605126060972788,4.60516599088589
38700.0,-Inf,4.605475021423616,4.604924539917699,4.605192172895877,4.605228860532789,4.605277543103233,4.605323392008767,4.605153793348892,4.60519619654811
38800.0,-Inf,4.604865497233339,4.605213380998306,4.60532869982391,4.605097314238271,4.605272357573369,4.605145361031164,4.60509593447072,4.605259828178637
38900.0,-Inf,4.605214591831581,4.605446953788434,4.605020318500449,4.605342363593618,4.604930118254198,4.605194022026027,4.6051206880092455,4.605248672427171
39e3,-Inf,4.605240792210454,4.604913203721614,4.604993763828526,4.60516987778524,4.605135021023556,4.605197232196322,4.605106008081405,4.605386826201251
39100.0,-Inf,4.60577383131649,4.605315440942585,4.605259200356158,4.605107052366366,4.605082308505929,4.604969086404326,4.605271435507545,4.605263894947121
39200.0,-Inf,4.605220354504584,4.605113883433424,4.605381878280168,4.6050545223390955,4.605227979358974,4.6049467890983236,4.605258482004413,4.605221783736708
39300.0,-Inf,4.6054245561684954,4.6053018262196215,4.60510572678545,4.605320319614467,4.60512203466043,4.605243032905694,4.605216038754656,4.605098138213833
39400.0,-Inf,4.605216905669169,4.605415046861759,4.605234665727569,4.605098674356858,4.605145695013301,4.605066082224081,4.605369568139034,4.605291146626981
39500.0,-Inf,4.605337245269359,4.604894167370831,4.6050773705991555,4.6052576298629555,4.6052904987550125,4.605298902753166,4.605095302691632,4.60527228231042
39600.0,-Inf,4.605377511188463,4.605294701038473,4.605205964259055,4.605073544022873,4.605100479413275,4.605264882965107,4.605109086580438,4.605245331194153
39700.0,-Inf,4.605260823523618,4.604975386847006,4.605251118838234,4.605047138163244,4.605037056345778,4.605085269384421,4.6052963686118575,4.605143749167582
39800.0,-Inf,4.605227703181511,4.605052830104022,4.6049078395597745,4.605277696730421,4.605373208159854,4.605303561027848,4.60523108390695,4.605130397764791
39900.0,-Inf,4.6051197082554864,4.604776933630657,4.605251320555924,4.605125293710339,4.6053407373510575,4.605465253699421,4.605215710143849,4.605317697072495
4e4,-Inf,4.605346606852193,4.605044714250369,4.605084207110132,4.605201786076331,4.604984237397066,4.605221291522443,4.605210222223029,4.605339588279094
40100.0,-Inf,4.6057355431558165,4.605389189593714,4.605333367705481,4.605227012701351,4.6052773725256095,4.605215693758306,4.6051644029136485,4.605300785508542
40200.0,-Inf,4.604905133638079,4.604882115173252,4.605197449743374,4.605076628396064,4.605124955405697,4.6052817656993925,4.605159534126655,4.605200060789567
40300.0,-Inf,4.605370104624176,4.604999322232791,4.605083358026734,4.605327631824827,4.605139951849738,4.605390814108711,4.605290110959607,4.605417577696429
40400.0,-Inf,4.604800398681549,4.605471146970285,4.605001613860862,4.605362604016768,4.605014725062536,4.605306097700776,4.605225777033272,4.605215738703445
40500.0,-Inf,4.604905945832234,4.605211706146993,4.605066341875229,4.605275143800434,4.605210086523525,4.605310808004736,4.605407661953289,4.605069663142965
40600.0,-Inf,4.605205578311137,4.605541735797489,4.6053872996411664,4.6049135296524355,4.605156389125965,4.605328820177957,4.605199951568471,4.6051020832748515
40700.0,-Inf,4.605396496503206,4.605245777033775,4.604976346689969,4.604975336068833,4.605096196531429,4.605080760604243,4.605215574472627,4.605241709200336
40800.0,-Inf,4.6055764847615945,4.605023995075745,4.605176375207891,4.605042806435969,4.605140331808637,4.605027444670898,4.605081378761126,4.6052978494634
40900.0,-Inf,4.604907435463437,4.60539573148481,4.605276253513766,4.605113162190009,4.605132867066533,4.605238790085991,4.605245273614824,4.605304642859044
41e3,-Inf,4.605194001607508,4.605290131779819,4.605105265478829,4.605181460707796,4.6052303862530275,4.605449233120301,4.605046563319929,4.60527229589171
41100.0,-Inf,4.605275707163958,4.605095505621575,4.6053387670650325,4.605497788778118,4.605088508381703,4.605249745724015,4.605132362980623,4.605162948638085
41200.0,-Inf,4.605323026814423,4.605349097442836,4.605007849139091,4.605071784507216,4.605086109812208,4.605366549324819,4.6051818805706475,4.605125794719094
41300.0,-Inf,4.605246281696719,4.605344476661721,4.605117044469403,4.605377739356606,4.605178066455308,4.605255378103856,4.605285842252003,4.605270530779571
41400.0,-Inf,4.604993863706017,4.605446795397278,4.605105605744667,4.605389074982787,4.605207800680329,4.6049978561724405,4.605086253025476,4.605229745051676
41500.0,-Inf,4.604671041490605,4.605214978005052,4.60520466254155,4.6051832939447355,4.605283149656275,4.605193500048475,4.605227668099964,4.6053820718843985
41600.0,-Inf,4.605280382210724,4.604980715297869,4.605010002227238,4.605312071262719,4.605377748618348,4.605153418114791,4.605281019676709,4.605160732513765
41700.0,-Inf,4.604975752746654,4.604861999851564,4.604979624450626,4.605120863667847,4.605305291884323,4.604844839171704,4.605231415746348,4.605157865872431
41800.0,-Inf,4.604694280604135,4.605539685623193,4.604990908969107,4.605068349708251,4.605268192967817,4.605115989986208,4.6051852766783945,4.605279139823547
41900.0,-Inf,4.605005024725892,4.60508770076499,4.6051110380996665,4.605184318362755,4.605163296258398,4.605372665835807,4.605148716881892,4.605345344225675
42e3,-Inf,4.605093593276882,4.605046776700204,4.60504012114507,4.60531095017285,4.605263303359801,4.605063617619194,4.605092713926913,4.605458846317466
42100.0,-Inf,4.605378430420824,4.604932649649948,4.605260253505534,4.605278372716898,4.605168630851195,4.605116877718023,4.605286197805257,4.605359165245274
42200.0,-Inf,4.605179322978788,4.605113776238417,4.605293704249204,4.605404063552724,4.605310898896673,4.605512301120064,4.605180912923461,4.605393455303066
42300.0,-Inf,4.605048333866356,4.605224716049912,4.605064300360789,4.605267872728481,4.605253337007327,4.605296025810418,4.605453351936067,4.605260312955602
42400.0,-Inf,4.605331189491657,4.605238112838736,4.6051659161971585,4.6052286598292715,4.605510125104877,4.605365380539289,4.605164963691119,4.605261794303428
42500.0,-Inf,4.605401280052819,4.605257575596863,4.605343179525971,4.6051569402888335,4.605273103321892,4.605109251652633,4.605166636189784,4.605175568040142
42600.0,-Inf,4.605222137983838,4.605020203311974,4.60529194373684,4.605283774450639,4.6055052962879826,4.605096453136209,4.605261121693675,4.605265233249975
42700.0,-Inf,4.605046048120669,4.6053692092678,4.605040139504923,4.605336097983223,4.605150834304257,4.6051842668897685,4.605154208006711,4.605239985077965
42800.0,-Inf,4.6050189752343504,4.605130341089038,4.604989961730706,4.605141201503205,4.605364233414484,4.605000752220738,4.605306330965741,4.605298497607844
42900.0,-Inf,4.605068331342982,4.605143649063147,4.605429875117928,4.605288052070478,4.60509021299765,4.605132276441223,4.6051683418865075,4.605371383881179
43e3,-Inf,4.605344894731686,4.605276091359344,4.605386904943996,4.605314212339632,4.605367571594269,4.60530947523746,4.605343300411438,4.605293019088862
43100.0,-Inf,4.605544573297151,4.605319605875512,4.604968883159813,4.605314527810058,4.605072951487818,4.605129271949346,4.6052264802924245,4.605081118552175
43200.0,-Inf,4.604763159718424,4.605247448315091,4.605128634982858,4.605215537217275,4.6052800161113945,4.605400158630553,4.605285194949333,4.605108833181717
43300.0,-Inf,4.605347644422265,4.605099983520099,4.605502069455273,4.605184045876344,4.60522011669147,4.605404883976603,4.605121457511712,4.6052895995954035
43400.0,-Inf,4.604895806003805,4.604958429436149,4.605221931341394,4.605106465312549,4.605241337389944,4.605077618700622,4.605148386499452,4.605293922577195
43500.0,-Inf,4.605317540710111,4.6048800226322095,4.605241586545605,4.6052079756947775,4.605282000294771,4.6053797729493,4.60500594484397,4.60512673484339
43600.0,-Inf,4.605214106046279,4.6052276536353585,4.605006662560651,4.6053832630745655,4.605134544824341,4.605480081990091,4.605221986048226,4.605237037378454
43700.0,-Inf,4.6053630797407905,4.605098893845057,4.60528101560922,4.605291604223797,4.605359884692015,4.605327243132722,4.605152578859545,4.605488071047948
43800.0,-Inf,4.605417595134137,4.60515285684692,4.605386739818571,4.605276597535055,4.605392013665672,4.605261761216126,4.605312081718373,4.605123359857794
43900.0,-Inf,4.6048520733866125,4.605274048901509,4.605105935443467,4.605087083844802,4.60512423966886,4.605034719844735,4.605185379000314,4.60517343748881
44e3,-Inf,4.605213124857343,4.60517262794152,4.6051882631887535,4.605210999093581,4.605177549953085,4.604976672955879,4.60528144878595,4.6052287406502375
44100.0,-Inf,4.605633087490302,4.605013718940771,4.605142388516923,4.605156036044912,4.6051433804728585,4.60523298401653,4.605081935164463,4.6052504971328245
44200.0,-Inf,4.6052265985815755,4.605000061776031,4.6048825947003165,4.605116430312384,4.60516428261421,4.605277722751029,4.605427219723196,4.605236920170316
44300.0,-Inf,4.6048093230651315,4.6050216103508,4.6051772541305995,4.605232184541337,4.605309783327211,4.605085193229865,4.605175602350599,4.6053215159252145
44400.0,-Inf,4.605184469265289,4.605227139320194,4.605255240874132,4.60516850846943,4.605089586406083,4.6052373657753325,4.605192533065477,4.605260938268068
44500.0,-Inf,4.605202695957763,4.605264676292962,4.605283217158606,4.605301172193526,4.605158958535586,4.605204435241786,4.605237680537901,4.605112057921565
44600.0,-Inf,4.605169018125968,4.605226828894835,4.605200823612212,4.60544678044875,4.605127355106459,4.6050866417045055,4.605215316132045,4.605384338835096
44700.0,-Inf,4.605539344773932,4.604993129686523,4.604877015855557,4.605123038218758,4.605246758102531,4.605247248946516,4.60520580422711,4.605394536389704
44800.0,-Inf,4.6054865981802955,4.604967753763726,4.605203160167508,4.605208506289103,4.6050361594054925,4.605208330220779,4.605014320895889,4.605154107112456
44900.0,-Inf,4.605050680367572,4.605174926110572,4.605213078424493,4.605137142916685,4.605142420860755,4.60516594393612,4.6051935444105885,4.605214695319178
45e3,-Inf,4.60524894764505,4.6050750519284085,4.605221796409175,4.605175774134425,4.605147239307915,4.605241417697235,4.605296358991775,4.605296116757794
45100.0,-Inf,4.604923153226837,4.605400954232297,4.6051419179067254,4.605399731807872,4.605226150272332,4.605241325728006,4.60528279985281,4.605142409279656
45200.0,-Inf,4.605004415107332,4.604913781279368,4.605520786849238,4.605282948481714,4.605230556859943,4.605168954006746,4.60527660482183,4.6052087002859246
45300.0,-Inf,4.6045846088915185,4.605454128849503,4.6050868140805115,4.60519209909328,4.60520612159559,4.605216970208992,4.605259990669369,4.605292280662626
45400.0,-Inf,-Inf,4.605101035145779,4.60513746335192,4.605151605988479,4.605264338544069,4.6051774119578885,4.605169053320719,4.6053443591895595
45500.0,-Inf,4.605195554543087,4.605234210959982,4.60514510572174,4.605316030092284,4.605123908587238,4.605077241898627,4.6052530459070145,4.605300148901019
45600.0,-Inf,4.605338968691591,4.605307486253936,4.605080675422711,4.605116017073404,4.605156368094267,4.605085093111033,4.605232105704033,4.605288965028403
45700.0,-Inf,4.60536665626309,4.605027654693063,4.605280823648337,4.605157729692897,4.605068093620953,4.605184567899816,4.605234019602138,4.605183497104702
45800.0,-Inf,4.6050966602615135,4.605329961566756,4.605004614481211,4.605449134247952,4.60536611145133,4.605260579164859,4.605127657026528,4.6053128529604495
45900.0,-Inf,4.605053661485709,4.6051362311945345,4.605098834735887,4.605209980808223,4.605217295117808,4.605124247164796,4.605184883922118,4.605138835504445
46e3,-Inf,4.605174216645004,4.605234862465626,4.605258657814402,4.6051470482951355,4.605353453035967,4.60511025230782,4.605229491806729,4.6052178472013985
46100.0,-Inf,4.605063658012275,4.605109964422539,4.605070540616697,4.6051185167914355,4.605291556253082,4.6051506898253995,4.6052267658308494,4.605389582222145
46200.0,-Inf,4.605208986502609,4.605437802900469,4.6052443526843385,4.605089081808934,4.605233609412103,4.6051719350654805,4.605193908714189,4.6052855160920645
46300.0,-Inf,4.6053465078003715,4.605062022173248,4.605220614838291,4.605230233943008,4.60522050622607,4.605390168454096,4.605164496419797,4.605232139951296
46400.0,-Inf,4.6051947160759426,4.605257582351405,4.604934623370021,4.60511454410618,4.605346205683556,4.605129731623161,4.605332888049673,4.605118259812935
46500.0,-Inf,4.6051096112239245,4.605141920378781,4.605502130681528,4.604948390681417,4.605199227899667,4.605381565090608,4.605210533348763,4.6051972607499
46600.0,-Inf,4.605179794369187,4.605266377186384,4.6050013797442775,4.605342850408678,4.605128727973423,4.60536388969828,4.605220640824074,4.6053014564607935
46700.0,-Inf,4.604727800793318,4.605456922613634,4.605201779888617,4.605181348471278,4.6051695056207365,4.605180418134539,4.605083465016517,4.605391087521531
46800.0,-Inf,4.605262899124412,4.605424411606723,4.6051424904285065,4.605129059581237,4.605197254719835,4.605169623418806,4.605316963871874,4.605076622360332
46900.0,-Inf,4.605105201969351,4.6050345498672645,4.605311902676529,4.605324705267122,4.605107602734223,4.605311924560598,4.605223587317866,4.6052305720733075
47e3,-Inf,4.60487557739569,4.6050899300393615,4.605181538317741,4.605108444970958,4.60525385124194,4.605374566608293,4.605415199918438,4.605307144486795
47100.0,-Inf,4.605520859292249,4.60500709608042,4.604983813046714,4.605066688533971,4.605072369673092,4.605206246807216,4.6049703353213864,4.6052890616810975
47200.0,-Inf,4.605264954580273,4.605337906993757,4.605230125015704,4.6051917163107525,4.6050202061795815,4.605333843192544,4.605105287179641,4.605278386643956
47300.0,-Inf,4.604872672518469,4.604943023781025,4.604870517324424,4.60537590683528,4.605280758189009,4.605127911644608,4.6050979480818475,4.605142988331956
47400.0,-Inf,4.605102100025176,4.605094552149711,4.605150176054953,4.605272030693768,4.605110402764974,4.60507333759686,4.605136167546255,4.605135014838412
47500.0,-Inf,4.605467265766092,4.605198469066787,4.605108133903053,4.6050363513722194,4.605278585205425,4.605262195435132,4.605060265650508,4.605260647425746
47600.0,-Inf,4.605192852500498,4.605280861199028,4.605279613943084,4.605072604613888,4.605265016222621,4.605108408869976,4.60537212755506,4.605347093212354
47700.0,-Inf,4.605145888333516,4.605045432575101,4.605001745992788,4.605136993912007,4.605266680021408,4.605433359650077,4.605360824096906,4.605295133750583
47800.0,-Inf,4.605364007790282,4.605329765749258,4.605236191744066,4.605166843073919,4.604947476440689,4.6051952168796335,4.605178342915054,4.605272883636741
47900.0,-Inf,4.6053516199495315,4.605422825500133,4.60519424465497,4.605280830388863,4.605244146012235,4.605191795427694,4.605041695733355,4.605173805884078
48e3,-Inf,4.605046203222258,4.605219053107611,4.605153952559663,4.605224187692376,4.605354798895924,4.6051925587774685,4.605194633446724,4.605160656990696
48100.0,-Inf,4.605386020612096,4.605244677655111,4.60537550947151,4.6052491936011215,4.605059502495136,4.605439904598553,4.605264475609147,4.605246212942739
48200.0,-Inf,4.605052531040436,4.604814584336694,4.605185610101361,4.605042181778426,4.605136528381845,4.605217444550137,4.605048283216104,4.605249890262417
48300.0,-Inf,4.60525845202818,4.605183559596037,4.604826373157426,4.60507396329736,4.605199174716629,4.605444242508232,4.605238846765149,4.60529495274111
48400.0,-Inf,4.6048893799266715,4.605121140492703,4.60523468016579,4.6052837802357045,4.605167223036806,4.605408401563293,4.60526797368173,4.605266483050152
48500.0,-Inf,4.604954929637669,4.605243691858955,4.605055311202436,4.60523497854393,4.605203073656488,4.605347037687078,4.605173940723356,4.605227077153367
48600.0,-Inf,4.605192167668532,4.605382259966691,4.605213384967477,4.605275667198832,4.60520716495793,4.605214840787888,4.605010650165749,4.605209811881921
48700.0,-Inf,4.605020084487638,4.605450695399596,4.605000170538955,4.605189296657302,4.604994300551866,4.605225511119471,4.605212210943995,4.605241956190291
48800.0,-Inf,4.6050618170581945,4.6050889381679445,4.60522970401706,4.605227871954735,4.6052073653226735,4.605336998058323,4.6052286090382335,4.605176446055758
48900.0,-Inf,4.605392967237352,4.605064558147835,4.6053170234709135,4.605310301320029,4.605087290800859,4.60522350095367,4.605302154504035,4.605118830569722
49e3,-Inf,4.604868245669769,4.605072763510686,4.604987638374322,4.6051175330238205,4.6052095927308505,4.605042569094707,4.605432078176344,4.605135250415018
49100.0,-Inf,4.604897538187395,4.605067928099036,4.604997540034826,4.605011156556707,4.605459633883595,4.605169284125453,4.605171533020193,4.605288282192845
49200.0,-Inf,4.605353563638007,4.605039930663427,4.605115302186712,4.605021457790551,4.60553205494997,4.605079129858577,4.60528738133536,4.605071141541915
49300.0,-Inf,4.605141400515531,4.60512068345255,4.6051951610354696,4.605191502941222,4.605282841303785,4.605181706913866,4.60525965291135,4.6051717136123065
49400.0,-Inf,4.604905780735501,4.6052111134301885,4.605260638906116,4.605210059984276,4.6053195911264115,4.605069157880034,4.605273025317334,4.605274749352607
49500.0,-Inf,4.605468056161817,4.605126494673923,4.605041605488919,4.605190316191932,4.605206916854013,4.605314435387699,4.605205818782937,4.60529000315272
49600.0,-Inf,4.605468355022324,4.605248945458858,4.605513137887561,4.605098776623875,4.605209715933064,4.605265446189156,4.605287074606661,4.605210599714394
49700.0,-Inf,4.605099832887179,4.60518362500782,4.605328223092242,4.605058260891913,4.605110585436129,4.605248351729113,4.605283827690178,4.605168374975161
49800.0,-Inf,4.6052436754961095,4.605130822401147,4.6052432955766625,4.605091665212998,4.605120077383876,4.6051160899996,4.605281991691512,4.605252061785826
49900.0,-Inf,4.60572057489014,4.605144713822595,4.605185747144363,4.605249781660887,4.605152025752378,4.605169326734684,4.6052413522494415,4.605327166913338
5e4,-Inf,4.605053907227229,4.6052600646192685,4.605219231374174,4.605221050097457,4.605223982208849,4.605103847889558,4.6052189222120985,4.605288572192406
