n,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11
27500.0,1.4189986905870438,1.419044069245637,1.4190684603118742,1.418517215250346,1.4184777100402748,1.4182868845457233,1.4187602198991571,1.4191870387300314,1.4183725479879867,1.4187895426626649,1.4185634468876167
27600.0,1.4192159231443062,1.4184713200445713,1.4183466267045108,1.4185603044896875,1.4188383863514402,1.4193206592104366,1.4189429773963553,1.4186091485153725,1.4184806408010342,1.4190928138083987,1.4187153073402679
27700.0,1.419350017891558,1.4183013587577151,1.4188536564165213,1.4185531619682765,1.4190855454869717,1.4189573954983496,1.4188969021308515,1.4187694825779273,1.4190390860178035,1.4186278673790271,1.4187144334729438
27800.0,1.4188744508474604,1.4188442592905937,1.4189033125880246,1.4184762788359173,1.4184737836336276,1.4182729116286312,1.418597385665809,1.418721716451718,1.4185645775503777,1.4187763171013614,1.4183248406997029
27900.0,1.418986824918491,1.418263386472808,1.4189841679063397,1.4184742291084564,1.4193408098339853,1.419084748952973,1.4189209613277405,1.4184763902404618,1.4187173473253896,1.4186975290044221,1.4186506444696036
28e3,1.418695867333098,1.4184615239526983,1.418891465664174,1.4186061359292954,1.4187907046302135,1.4187194468727151,1.4186211052838475,1.4189899075133434,1.4188060699471543,1.4186393178541932,1.4190043961449423
28100.0,1.4183411204223804,1.4185600493995867,1.4187980649098542,1.4187344033417828,1.4185111790582625,1.4185386503863637,1.418659016884386,1.4187638540909457,1.418460052027074,1.418296021601655,1.4189305941714085
28200.0,1.4187565740270585,1.4188684219102856,1.4195308411402048,1.419030135879124,1.4189378182585763,1.4186154651070229,1.419194058255433,1.4187254530451945,1.4185765555130831,1.4185250358373185,1.4189112801011323
28300.0,1.4190382408131745,1.4186500428901638,1.41905004740496,1.4191738999262948,1.4189126181880285,1.4188067361503804,1.418602990188479,1.4189822260255176,1.418572571192417,1.4189093932081478,1.4187564792065581
28400.0,1.4193763350225268,1.4189853974952575,1.418485112641618,1.418804500645602,1.41865598523717,1.4183994280743306,1.4191691264380843,1.4186832930787063,1.4187306111331517,1.4189537875923561,1.4187807616620105
28500.0,1.4194464516495513,1.4190760474002853,1.4188225485204848,1.4188067714585322,1.418820803008511,1.4187769845888425,1.4181216449121767,1.4187960036665994,1.418977365901196,1.418609631805752,1.4186354957151759
28600.0,1.4192571609958835,1.4188202476655747,1.4188270363938467,1.4186563049342513,1.418727852447808,1.4186352700808165,1.4189438723563674,1.4186378195401845,1.4186416938167334,1.418214636205147,1.4188967254336935
28700.0,1.417771383406045,1.4188741986336786,1.418016529675127,1.4185056656983333,1.4180780001594,1.4189426194996935,1.418426925493292,1.4188672754849365,1.4187091333218234,1.4191219897538232,1.4190103105265497
28800.0,1.4193265716015233,1.4191757840280754,1.4185910985865238,1.419025897671599,1.4180910536764362,1.4182480663009993,1.4189988480310138,1.418741319390724,1.4186568735045177,1.4189848585387608,1.4192349920004699
28900.0,1.4188826733339928,1.4190761913928762,1.4187250702770953,1.419056971664532,1.4189467928353916,1.4187142390963932,1.4188095629025759,1.4187435460098856,1.419277307594846,1.4185610529807797,1.4185957974967052
29e3,1.4198731739947075,1.418678605280836,1.4187479030759438,1.4187769946702913,1.4187613775356085,1.418793457093566,1.4185242410249672,1.418618466093676,1.4189050116661823,1.4187989716696663,1.4189476791502684
29100.0,1.419511260459837,1.4185531506981528,1.4182853242459248,1.418940674236187,1.4185605368005845,1.418329839342786,1.4190021840067013,1.4186818563768469,1.4189412002856387,1.4185752551207333,1.4189084323307115
29200.0,1.4186660518353487,1.4191035282792575,1.4187197777069238,1.4188979074476846,1.4188405989199713,1.4192424741263587,1.419163966509378,1.4184855010425335,1.4191451615646455,1.4185721208967947,1.4187544141282955
29300.0,1.4184300745827851,1.4189442029539452,1.4187469846585254,1.4184503719550723,1.4185950595411263,1.4184779675258512,1.4185371797401523,1.4183525708998934,1.418634296020044,1.4186858771664934,1.4185707781846242
29400.0,1.4183834207987704,1.418480198784737,1.4193632759675427,1.4182655431889661,1.4192187577046618,1.4185280882442364,1.4188678795106469,1.4189017768535006,1.4187045613495364,1.4185771539818484,1.4182809804572523
29500.0,1.418418505829617,1.4198580183191152,1.4193677561016194,1.4186830414201597,1.4186108450874904,1.4189090918974645,1.4180577850180525,1.4185933855626165,1.4187805589569804,1.4187752570684808,1.4189978735105955
29600.0,1.4196974569959873,1.4185898607823266,1.418686751266859,1.4190018916472045,1.418856198521993,1.4181970238438433,1.4187796846447998,1.4192174361271694,1.4185726655804685,1.4183540319272683,1.4188500708451819
29700.0,1.4187060781318441,1.4194420607103608,1.4188958036278845,1.4188681597489272,1.419107695992357,1.4189599269291924,1.4188544173409146,1.418939913522918,1.4190099246467385,1.4187465076596801,1.418778846535031
29800.0,1.4194935101683126,1.418387041998611,1.4188467852787752,1.4188092289957561,1.418930982396152,1.4184802107510663,1.4183851049834546,1.418641634925269,1.4187436968809677,1.418338371296294,1.4184703701656431
29900.0,1.4191457337465536,1.4184617622891507,1.419189551042011,1.4184011718658354,1.4185614641837745,1.4187649973539012,1.4187488381344553,1.4188066362897156,1.4185408568159037,1.418611739796467,1.4186415825477792
3e4,1.4190623453947104,1.4190587693283812,1.418882302000835,1.4184189536351075,1.4188032794774674,1.4188655764176576,1.4188420741234864,1.4188946277626395,1.4190178115597603,1.4187209564169583,1.4186889252502792
30100.0,1.4187638980960713,1.4182037328502124,1.418727691559156,1.4189644436646711,1.4189056920120813,1.4186386642438595,1.4186399651182409,1.4182658612579884,1.418551249137672,1.4187809517365726,1.4186981738646078
30200.0,1.4187598758948445,1.4185317849770662,1.4187166428271216,1.4187317580058696,1.419022647539216,1.4187365146292197,1.4187454472455756,1.4185542622406455,1.418560027971986,1.4186145892837274,1.4185092267240673
30300.0,1.4186986414254192,1.4190741305732948,1.4188336864233955,1.4190335027884697,1.4184286669192285,1.4187801495528545,1.4187682349900799,1.4188407927128983,1.4186727808470276,1.4185642623558496,1.4187738722398626
30400.0,1.4184632820342336,1.4190378832264279,1.4192431865444122,1.418584856137943,1.418536615927633,1.4187105481043092,1.418925629896865,1.4191622589004786,1.4185294939919753,1.4189692422640328,1.4189042505959435
30500.0,1.4192519947797446,1.4195649953312148,1.4186117804972207,1.4189366846551,1.4190785235408794,1.4189465655554638,1.4192633434840594,1.4188342730224668,1.4184837568381448,1.418625369568727,1.4189709404821091
30600.0,1.4182578735102627,1.4189357422521405,1.41921564236396,1.418751372045629,1.4187116086579186,1.4188926231191539,1.4187085594435294,1.4188122879683651,1.4185590127797854,1.4183920699147965,1.4188314746498583
30700.0,1.4189199661223477,1.4187542473131762,1.4188545340825964,1.4191603234872487,1.4190744613075377,1.4191949929153849,1.418761591660292,1.418618996183823,1.4184958411997526,1.4187335512160064,1.419018233773244
30800.0,1.4187929684884322,1.418576981401036,1.419264958403499,1.4192284021281334,1.418775554381552,1.4188395974792538,1.4188316066601627,1.4189217226733013,1.4189850670089668,1.418438634829072,1.4187643814197766
30900.0,1.4191713511331792,1.4197009636499829,1.4189638880731636,1.4184949783381244,1.4189835845492254,1.4191188375140724,1.4186080848261595,1.4188826194503108,1.41886048260342,1.4188238741481938,1.4186696444028377
31e3,1.4189312728876773,1.4188685557079892,1.4192423192004346,1.4188551797487652,1.4182663721789497,1.4192868232094635,1.4188990317296846,1.4188814110490746,1.4185132754968564,1.4190080685972788,1.4188858640760718
31100.0,1.4196607567247583,1.4184844492585627,1.4184849507743977,1.418522934050504,1.4191892290294852,1.4188539158655955,1.4188179981295415,1.4189329379995537,1.4189263224764075,1.4185176697981001,1.4184905980902485
31200.0,1.4182221741640921,1.4192165249797308,1.4193660457302821,1.4190737691219044,1.4191183578606101,1.418838187231543,1.418587222748208,1.4188903937685655,1.4188852362460898,1.4190959228799052,1.4190643183862077
31300.0,1.4189640454165293,1.4189518341669078,1.41925817379103,1.4190765912780983,1.4181578574970686,1.4186824922991164,1.4185839809769292,1.4186032617962072,1.4188630631399832,1.4188006856783721,1.4184232972015787
31400.0,1.4197920516099753,1.4192828759032499,1.419329052209934,1.4186847359492265,1.4186832816889352,1.418901997806552,1.41888385816671,1.4184567089995874,1.4185702221833267,1.4190024363863747,1.4187283727563273
31500.0,1.4184935990942404,1.4188608662245545,1.4192601611837372,1.4189779248092578,1.4184726987122391,1.419072929335873,1.4188781451780499,1.4190066093166176,1.4182945130457618,1.4191388219683474,1.418581498083733
31600.0,1.4195428209825571,1.4187329691064368,1.4193656553864733,1.4183731738528245,1.4188952008725857,1.418831398912042,1.4184651986262076,1.4184481489910208,1.4190177867852005,1.4186894961570244,1.418201516746
31700.0,1.419316747806506,1.4192107587305707,1.4183865009773515,1.4192134571082005,1.4182552562374033,1.418492012059325,1.418612327341673,1.4183773592609157,1.4190504807276405,1.4183780711428877,1.418827365736659
31800.0,1.4186730352153984,1.4191498480944393,1.4185817509651981,1.4184908490048542,1.4187133301129873,1.4190448123523562,1.4189733950906298,1.4188737719411302,1.4188230837515776,1.4187417814801713,1.4183764279447346
31900.0,1.4186313156716466,1.4188283962184687,1.4187950874695086,1.4187106207000426,1.4189669719782523,1.4193755235188295,1.4190058897317501,1.4185691062595422,1.4185899465938778,1.4186418748419205,1.4185445509176138
32e3,1.4185063240819669,1.418572978973747,1.4191962495794268,1.4189229683343147,1.4188736895537513,1.4188686562946031,1.4186257543483196,1.4188487585616698,1.4187155679402164,1.4188857259616836,1.418523087477337
32100.0,1.418138461024718,1.419243155934461,1.4192513894063237,1.419002980319365,1.4186208813912584,1.4184851336513484,1.4190336577389744,1.4187387397535618,1.418808936352865,1.4186475036939405,1.4187029725493017
32200.0,1.4190982345196903,1.418655121784795,1.4189493004311409,1.41828973203386,1.4186602960321868,1.4186444584103541,1.4190941181414802,1.4187808147362886,1.4189945365582906,1.4188186788856973,1.4188964406419775
32300.0,1.4180995578605682,1.4188213992820118,1.4190287953572844,1.4193697101513412,1.4187236027810657,1.4184473605587475,1.4188129961167062,1.4185118302858672,1.4188607076454745,1.4184191332346612,1.4189285711696251
32400.0,1.418863913680434,1.4187150019043018,1.419057756778082,1.4185173585470783,1.4189414372091478,1.4188144977243144,1.4186784954385285,1.4187865572783283,1.4187245778705235,1.4188085768141137,1.4191109588850819
32500.0,1.4191923185337374,1.4187664977512306,1.4185848508160308,1.4188017418574486,1.4186501950078134,1.4188865277571983,1.4190913262656268,1.4184799802961783,1.4191891466085798,1.4183910363168504,1.4189000242158603
32600.0,1.419397026868271,1.4188153698628418,1.419093662853915,1.4189199497724767,1.4188857255516663,1.4190887483882935,1.4188223475894528,1.418953671854155,1.4188151257115384,1.4190755230599696,1.4188202796970693
32700.0,1.418500260954121,1.4189187549320947,1.41876553674475,1.4187342859898098,1.4187527418622627,1.4185486846921669,1.4191511433767858,1.4190837659758797,1.4187112109025493,1.418733449096672,1.4186835885747702
32800.0,1.418200967515821,1.4193574068135806,1.4188350284088218,1.4186152122432671,1.419008171717188,1.4188806641829776,1.4191194202013913,1.4187126243042356,1.418709709818197,1.4189864532935144,1.4186182373918013
32900.0,1.4191630735106617,1.4194037557511203,1.4189633189243713,1.4185501663800801,1.4189106879493074,1.4191453990262235,1.418672662902342,1.4188735994543842,1.418909689805484,1.4187489594741718,1.4186275445820993
33e3,1.419223694156588,1.4190890797964293,1.4188109932516901,1.4189931444892079,1.4187984443825519,1.4186189016442707,1.418897572609582,1.4190247356039871,1.4187909309618862,1.4184195477306225,1.4192988557604016
33100.0,1.4190635334026274,1.4180492534497182,1.4186703989599385,1.4189976822664128,1.4184390514633516,1.4191445908637963,1.4186732392516015,1.418707449225156,1.4185954718105167,1.4187152017412823,1.4188529155208747
33200.0,1.4189440049154214,1.4189800381515172,1.4184593901487283,1.4189504790202916,1.4186254162502683,1.4188155598867378,1.4191937368527348,1.4188117951494237,1.418767598788884,1.419081191264861,1.418652761336209
33300.0,1.4185391442039033,1.418568087227153,1.4189226737059109,1.418733694532133,1.4186819957718293,1.4189458504078045,1.4188542541118443,1.418746034433921,1.4188727264625838,1.4188300545408128,1.4189489069721517
33400.0,1.4191602377253556,1.41867333670744,1.418632110221104,1.4189453872322697,1.418731297671988,1.4189417463689415,1.4188694907267978,1.4185575262981793,1.418853813850241,1.4185746432166657,1.4190478911859579
33500.0,1.4192242434309559,1.4191081459934094,1.4190855312548103,1.4188585925484447,1.4187939431751886,1.4186791612204872,1.4187838483678985,1.4190640755136907,1.418615759250313,1.4189911752271878,1.419027810526079
33600.0,1.4189004265987624,1.4185588581715254,1.4189664460465603,1.4188174768303694,1.4187837163180215,1.4187178989173335,1.4191014833060234,1.4189996064998067,1.4188981303374284,1.4188408471394074,1.4187458353091942
33700.0,1.4188701316047934,1.418792026381017,1.4185530269178226,1.4182226553765382,1.4184221236885513,1.4190101141221978,1.4186929326724533,1.4186923078332634,1.4184895475675545,1.4189239360760555,1.4191139703621438
33800.0,1.4192078034793756,1.4190657069165102,1.4184125674107049,1.4188267750583863,1.4191139897688005,1.4187669036607828,1.4189372275341818,1.4183766450843742,1.4184685417349152,1.4186887599739455,1.4184671036049858
33900.0,1.419246338765557,1.4192767096015284,1.418918367636403,1.4189031036469886,1.4190393634662022,1.419261533103131,1.4189106122542285,1.418860548607471,1.4186758545425213,1.418936583568247,1.4188963838071245
34e3,1.419924687843244,1.4187739106488322,1.4189631297441039,1.4191496624260722,1.4187710113268017,1.4190381510429246,1.4188030104023446,1.4190017954567131,1.4189675924219274,1.4187988624632037,1.4185522146860683
34100.0,1.4187497622746914,1.4185173630950771,1.4182615958872327,1.4188382435505476,1.418693330116445,1.4187055240673432,1.4186688798989482,1.4190207049351682,1.4189857400401205,1.4188042188895782,1.4186617210573949
34200.0,1.4190234211343202,1.4186949266346482,1.4186917188566752,1.4188270001052974,1.4186423879092989,1.4190055715065495,1.4189519083242887,1.4187949429632338,1.41886527933739,1.4187023094023026,1.4191907647062654
34300.0,1.4186883077191283,1.418659201721222,1.4187376077052023,1.4183522801483814,1.4187480991760915,1.4190485418509526,1.4186993317573366,1.41859959059364,1.4190798781183602,1.41868289850809,1.4185890899746705
34400.0,1.4187517144998478,1.4189451577220111,1.419079737784732,1.418480864181354,1.4186446364156404,1.4188851600388637,1.4189158708892224,1.4188810560911393,1.418521516393218,1.418617635846406,1.4186349230512159
34500.0,1.4190220273637166,1.4188669992489646,1.418794666902905,1.4187736202585084,1.4188791976287158,1.4190219182434014,1.4187210933280276,1.418565750854028,1.4191980408834781,1.4189249197577514,1.4186949675006784
34600.0,1.4192278997098517,1.4186772891993196,1.4189462169195406,1.419127232976992,1.419190182772989,1.4187481850587726,1.4189225629165927,1.4186264865489113,1.4189607989062911,1.4187339053230332,1.4185205468602613
34700.0,1.4191525881123042,1.4184035831503434,1.4183750961048731,1.4185976654432317,1.4187469982377507,1.4191706180053711,1.41870141566737,1.4187587773133434,1.4190935127087758,1.4186787149755573,1.4185849120699734
34800.0,1.4184551883376906,1.4182735702701497,1.4188444309183819,1.4184582442964302,1.4189418257541695,1.4188943074229023,1.4186335825641407,1.418337777920182,1.4187500344284296,1.4186380516847052,1.4183768544766975
34900.0,1.4190766146458687,1.4190572245727175,1.4189968147755019,1.4186915748898528,1.4187448544443435,1.4189636131548138,1.4183619511044414,1.4190936400227552,1.4188473340383532,1.4183823628743937,1.4186582005912567
35e3,1.418534632263337,1.4192968434343158,1.4187846533607928,1.4186488289013304,1.4185853072271466,1.4188134709429057,1.4190152363464006,1.418841592140694,1.4185680057952088,1.418635641773085,1.4189592830244127
35100.0,1.4189836074196167,1.4188638815829142,1.4189346030532608,1.4187695214726181,1.4187504764585839,1.4192430244786136,1.4187665506296996,1.418848639782326,1.4190493822877024,1.418772985145178,1.418981234958785
35200.0,1.4192735397830658,1.4185909229253642,1.4187148710199327,1.4189766282508147,1.418884837412102,1.4190503803480017,1.4189968908122021,1.4190944577231561,1.4188101501783974,1.4185006857460516,1.4187892403780409
35300.0,1.4198315899112703,1.4188615470111143,1.418519150727633,1.4188734015546565,1.41902846292813,1.4189555402065104,1.418796570984466,1.4188179841800415,1.418428393369796,1.4185995348559166,1.4187598041959484
35400.0,1.418373265580305,1.4189021543421252,1.4188266660435642,1.4189550546972252,1.4190980228111372,1.4184437987867629,1.4188033226273482,1.41861096902637,1.4184607840312535,1.4187690862794349,1.4188116348157604
35500.0,1.4192842903646719,1.4191579809547341,1.4185687903145878,1.4187198871003692,1.4185790555128877,1.4189513715086401,1.4190712110170558,1.4187862993320508,1.4189119018683534,1.4188404259557923,1.4185994835656093
35600.0,1.418547028679558,1.4187630541852922,1.4183564238367412,1.4189136797327306,1.4185106060870527,1.418536170746571,1.4187007685025104,1.418844861684842,1.4192719119357489,1.4189737758699343,1.418733072842958
35700.0,1.4189198487480719,1.418876278947949,1.4187846940190942,1.41874605205344,1.4189684809073837,1.4188937061503795,1.4189986555936607,1.4188295812956857,1.418777187289271,1.4189892012313696,1.4187273984131212
35800.0,1.4188942449782151,1.4189634284862802,1.419249429271338,1.4187274336805595,1.4189416949709273,1.4191838504614835,1.4190949446587056,1.418680815461819,1.4188361161411125,1.4188405718698953,1.418669723915055
35900.0,1.419104221645094,1.419147318026314,1.4192374550612714,1.4185170402883367,1.4190117146626269,1.4186157298747195,1.4190217465148471,1.4191499152260634,1.4187319296383776,1.418626294298691,1.4188109673252722
36e3,1.4187626973961638,1.41883704226228,1.41885715519655,1.4190459758189389,1.418712250859789,1.41887362515961,1.4188179717496232,1.418992044804529,1.4184880956200883,1.4189224896879897,1.4187665532119986
36100.0,1.4195087604040295,1.4188033346287001,1.4186491577819476,1.4186791655284692,1.4190580836862792,1.4184986896422591,1.418736036983624,1.4186803910124317,1.4187019120505902,1.4190640563496155,1.4188068934830664
36200.0,1.419748410001909,1.418706494430332,1.4183024097077863,1.4190733969642089,1.4188363882501795,1.4189393182210555,1.418676202375987,1.4189317943950581,1.4187849706101054,1.4188138762157387,1.4188822576769844
36300.0,1.4195389646304457,1.4189240301762884,1.4190352471979502,1.4187428340661852,1.4187474085035754,1.4187044015934145,1.4189603551658911,1.418609828274625,1.4189743351204225,1.4191179326590957,1.4188606331424307
36400.0,1.418558082515105,1.4189990560393622,1.4187651730080966,1.4187295914009335,1.4188204705535103,1.418721866154374,1.4188726512182874,1.4183641140567178,1.4187417866487302,1.4186995903392643,1.418865906362495
36500.0,1.4184075498690902,1.4188845053681969,1.4190891027640902,1.4188001549188751,1.4188783092779262,1.4188363966637272,1.4190978415664233,1.4186662352696424,1.4184996199497213,1.4185706068622208,1.4189753862516044
36600.0,1.418567513296157,1.418977620802675,1.4188615046358677,1.418123407161175,1.41869966582316,1.418960229559917,1.4187377017005454,1.4184267304953946,1.4182756781519437,1.4190669900094148,1.4188363854785468
36700.0,1.4185939395968372,1.4193978021290616,1.419115680496985,1.4192854155600345,1.4189882563421061,1.4185346342150684,1.4188565607640842,1.418692551349847,1.4188110638169529,1.4191034488794896,1.418832609285139
36800.0,1.4195904268820951,1.418826118532089,1.419016193713235,1.4188608533975873,1.418773446582106,1.4189947402948084,1.418666861221032,1.4188336124463283,1.4184984168004646,1.4191352708346578,1.4188463610216089
36900.0,1.4192441220901821,1.4189386180986816,1.419381059656379,1.4191587495001614,1.418835443778847,1.418896708520037,1.4188438560882317,1.418692198911615,1.4188934251560974,1.4186170760038121,1.4188523393745212
37e3,1.4191156521505692,1.4184747640258222,1.418686986210564,1.4190388031269756,1.4188099672761967,1.4190407606496653,1.4189234385107061,1.418862793887836,1.4184951895088223,1.4187503979190124,1.4185724076232744
37100.0,1.4189460251668073,1.4187069532299708,1.4191324157482819,1.4189352946111888,1.418692511861553,1.4188468241650798,1.4185715362056266,1.418650298336416,1.41890327371828,1.4185259284245169,1.418886055675677
37200.0,1.4188177617779791,1.4186837811580344,1.419008057377546,1.4188386567647517,1.418096753723782,1.4186284517921055,1.419002092144285,1.4186589159814553,1.4183704625295925,1.4189065316966512,1.4187827947672307
37300.0,1.4192174287997963,1.418626587172663,1.4184352814138983,1.419039782757855,1.4188467673898044,1.4189140760038603,1.4186369721864367,1.4188271482795092,1.418721449473998,1.4189836509324867,1.4186046047435226
37400.0,1.4190249221903466,1.4188144282541884,1.4190446935497296,1.4187462489484801,1.4187820918233676,1.4185303802045315,1.4185795861751138,1.4188157951753249,1.4186127230784158,1.418975215109508,1.418965559175745
37500.0,1.4190563397974323,1.4194379772274766,1.4187122111425554,1.4187831418767294,1.4190460718912883,1.418633870702749,1.4186656000484408,1.4184267158193808,1.4190569246046127,1.418762988770663,1.4188064353369132
37600.0,1.4189275303782711,1.419398522800115,1.4188751554416956,1.4188414861457195,1.4186675874393906,1.418840019630628,1.4189582181122968,1.418838917402039,1.4189906106330015,1.4187756212832459,1.4185580329309304
37700.0,1.4183801729039978,1.4190767256403876,1.4185127027197464,1.4184263975860285,1.4187099508459962,1.418417677599934,1.4189931723841809,1.4186354950176332,1.4191179960211595,1.4190327786767694,1.418646731557688
37800.0,1.4185227948324541,1.4191615519766496,1.418831936806106,1.4187205724913803,1.4189393110750557,1.4190652683664637,1.4188594549360694,1.4185756641876772,1.4187742207868326,1.4187962427539618,1.4188810461764612
37900.0,1.419285252515058,1.4189437898035775,1.418344726246097,1.4190562790518313,1.4189882863159722,1.4190902818372473,1.4188122135516397,1.4187564824779717,1.4188470837033986,1.4187167888173686,1.4189296557772317
38e3,1.418976583838333,1.418835054112445,1.41897144439025,1.419175987974316,1.4188514845227245,1.4189020293406147,1.41911665998347,1.4185924236871688,1.418532216078316,1.4188186605178845,1.4188247386371386
38100.0,1.419150890346961,1.4190990551438538,1.418771390078761,1.4185752404034242,1.4185173884489768,1.4188897855470306,1.4183465432168567,1.4191234128596746,1.4187962678459622,1.4184681222567197,1.4187370938641952
38200.0,1.419009273763898,1.4187808378069278,1.4190388236905158,1.4188335835155506,1.4188214511231017,1.4188264439754357,1.4187131139441695,1.4188105325754239,1.4190537073973448,1.4187876682844305,1.4187077157326162
38300.0,1.4191824734451364,1.4189832657880252,1.4188300207052154,1.4185079158616214,1.4186662691691785,1.418749517475088,1.4186427976478324,1.4186508121256998,1.418801381672997,1.4190060417369754,1.4186663729384392
38400.0,1.4191258613517688,1.4188053129660523,1.4187851771240372,1.418484360285009,1.4185556994960509,1.4186220237771954,1.4186068477298226,1.418575877446873,1.4187909989060798,1.4188118186860954,1.418974676028122
38500.0,1.4189517007625536,1.4190370065628968,1.4187967957385341,1.4185638412758006,1.4186899897020775,1.4186528294113463,1.4187009934998358,1.4185584264968507,1.4191072932106108,1.4189273771370126,1.4187021233601818
38600.0,1.4190176360616438,1.4189140608694446,1.4189390341599755,1.4189684054310892,1.41855690783961,1.4187545594102215,1.4186006049362907,1.4186890597319375,1.4184931635771703,1.4188449023690926,1.4190085729728044
38700.0,1.4192264034996784,1.4189747464150257,1.418310847629424,1.4189202883451755,1.4188873859035664,1.4192189443681824,1.4188651582742435,1.41878060594322,1.41888766688339,1.4190919420961186,1.4186334485102066
38800.0,1.4188336742265995,1.4188315600038157,1.419102608235742,1.418772298702719,1.418984638805349,1.4188369390799445,1.4184172638386527,1.4187807212707642,1.4192230445907952,1.4189838036402955,1.4188975025041255
38900.0,1.4190753719060447,1.4188404791752138,1.4187940132321266,1.4191821752452032,1.4188517447444102,1.4184819950220906,1.4187016431947503,1.4187615511315668,1.4188722834372096,1.418860138796459,1.4186985388660887
39e3,1.4188834002516082,1.4191103435564336,1.41923856603298,1.41925747916985,1.4188654448295503,1.4186431059137394,1.418867011634856,1.4185635220031327,1.418987871742848,1.4188578416713924,1.418766075339222
39100.0,1.419141552970614,1.4191191696801617,1.4188844423757943,1.4192552236498306,1.4191269536465805,1.4188731572108801,1.4186250324014655,1.418786289002661,1.4188215437035492,1.4186069832181556,1.4188628688297584
39200.0,1.4187711765437079,1.4190319311866024,1.4191195180768568,1.4190503736878661,1.4187395048653022,1.4188540911568706,1.4189431147941007,1.4185554267837563,1.418681119315784,1.4186778176802992,1.4186320806993835
39300.0,1.41829289994725,1.4190853320750656,1.4186699424353733,1.4190563518639598,1.4187544012561362,1.4188305172486857,1.4188483200190927,1.41871071310627,1.4186033515480228,1.4189951066099782,1.4189554932400301
39400.0,1.4192705680679472,1.4189700155593032,1.418995451026321,1.418936374323531,1.4187549236369694,1.4189167173232398,1.4188188528262586,1.4191611552777095,1.4186915943696228,1.4191018729258449,1.4189229504013958
39500.0,1.4191306547240536,1.41866996051367,1.4189173321113115,1.4187535419136794,1.4189684511946445,1.4185047687628876,1.4189119722272774,1.4185730122241464,1.4189347749867427,1.4186903023083441,1.4187458035605225
39600.0,1.4189656080973583,1.41858904542463,1.4188155635052973,1.4192251420961557,1.4192539509326911,1.4188255513144625,1.4188776277285773,1.4188323873590398,1.4187403494659825,1.4186836027679526,1.4186249015732908
39700.0,1.419091235346506,1.4190640582397143,1.4193557977131002,1.4189713499494987,1.4189225237300305,1.4187589497323398,1.4188063100928845,1.4187085724869581,1.418962653695104,1.4187703496541613,1.4186897891232062
39800.0,1.4182984630957223,1.4184896236102096,1.4188694921703953,1.4188085513762236,1.41880420466546,1.4190548408664627,1.4188993745827243,1.4189753921011414,1.4190968894352065,1.4188171030472716,1.4188596351713543
39900.0,1.419176480485699,1.4190741369725066,1.4188580177447687,1.419076468838796,1.4187916074549465,1.4186881656396473,1.4188806950778319,1.4188307498992925,1.4188511146154508,1.4185782609279465,1.4188539758311738
4e4,1.4191829784290315,1.4188077269951658,1.418653654321633,1.4186779473835325,1.4187671214783757,1.4187865623971303,1.4190751918336775,1.4188876933247208,1.4188318341290722,1.418694246703993,1.4187671608098111
40100.0,1.4183881188177498,1.4184457655339715,1.418983758343922,1.4187210427963353,1.4183593441889224,1.4188066427854913,1.4190353371368158,1.4188524350906235,1.4184460926215865,1.4188552581441605,1.4185552275647326
40200.0,1.4195701194799468,1.4190766266612076,1.4188776895463662,1.418938461824233,1.4190526572430873,1.418839672720106,1.4190272213745012,1.4189865941826947,1.4194803527514888,1.4187918744198158,1.4188522011058744
40300.0,1.4188594203227631,1.4184594560081014,1.4186698339263977,1.4187688386604889,1.4191627034074563,1.4186239451401963,1.4186464676300812,1.4190999810610605,1.4185518527288627,1.4185991961970252,1.4188272575549759
40400.0,1.4184008434052626,1.4190873072504468,1.4188030219485528,1.4188104577987644,1.4187689695631147,1.4184485213923643,1.4193429782847546,1.4190669580871353,1.419021248048407,1.4189981318667004,1.4184097050150688
40500.0,1.4180661094855844,1.4188366365848488,1.4187273408234966,1.4184421695704998,1.418736870696208,1.418818979754258,1.4187865362020022,1.4192207491136435,1.4185526108293809,1.418649858741858,1.418609039794009
40600.0,1.4187270474043674,1.4188591773936012,1.4185336143794163,1.419077801036601,1.418974080422029,1.4186088976324729,1.4189324926070608,1.419061739971283,1.418624716327999,1.4187645317545432,1.4186056583155293
40700.0,1.4191793634230523,1.4188979988834565,1.4187645462795886,1.4190870410525815,1.418681292924367,1.4184708850910668,1.4187919939818119,1.4185527274957614,1.4188911368277148,1.4188687431267215,1.4188493350808171
40800.0,1.418853978583354,1.418861977392405,1.4191444502404884,1.419118006884279,1.4189657439471985,1.4189304683332409,1.4187932532849128,1.418864267903405,1.418676279855156,1.4186212385477714,1.4188840759874317
40900.0,1.4185971050454567,1.4187580154684363,1.4187401921268035,1.419224983214126,1.4189992679776278,1.4188284868502699,1.4191498458140916,1.4192315230778942,1.4187471693508193,1.4187714951247425,1.4187242858603406
41e3,1.4191709323508788,1.4190489981519185,1.4188011697226492,1.4190484198334585,1.4191077861494312,1.419161718903275,1.4188268123038752,1.4188727682767388,1.4182634894047934,1.4187964380665843,1.4187445451290865
41100.0,1.4187776643743568,1.4185468602369522,1.418911149355793,1.419039459090129,1.4188452483170184,1.418834921461695,1.4183954808218462,1.4191244828475422,1.418979150006767,1.4188556082254693,1.418492773052842
